#separator:,
#html:true
#if matches:update current
#notetype:Spanish Conjugation
#deck:Spanish::conjugación::All verbs::all
#columns:question,infinitivo,polski,english,person,case,conj_espanol,conj_polski,irregular,hint,tags
"trabajar, tú, presente",trabajar,pracować,to work,tu,presente,trabajas,,false,,conjugation::basic-verb
"trabajar, él, presente",trabajar,pracować,to work,el,presente,trabaja,,false,,conjugation::basic-verb
"trabajar, ns, presente",trabajar,pracować,to work,ns,presente,trabajamos,,false,,conjugation::basic-verb
"trabajar, vs, presente",trabajar,pracować,to work,vs,presente,trabajáis,,false,,conjugation::basic-verb
"trabajar, ellos, presente",trabajar,pracować,to work,ellos,presente,trabajan,,false,,conjugation::basic-verb
"trabajar, yo, pret. indefinido",trabajar,pracować,to work,yo,pret_indefinido,trabajé,,false,,conjugation::basic-verb
"trabajar, tú, pret. indefinido",trabajar,pracować,to work,tu,pret_indefinido,trabajaste,,false,,conjugation::basic-verb
"trabajar, él, pret. indefinido",trabajar,pracować,to work,el,pret_indefinido,trabajó,,false,,conjugation::basic-verb
"trabajar, ns, pret. indefinido",trabajar,pracować,to work,ns,pret_indefinido,trabajamos,,false,,conjugation::basic-verb
"trabajar, vs, pret. indefinido",trabajar,pracować,to work,vs,pret_indefinido,trabajasteis,,false,,conjugation::basic-verb
"trabajar, ellos, pret. indefinido",trabajar,pracować,to work,ellos,pret_indefinido,trabajaron,,false,,conjugation::basic-verb
"trabajar, yo, pret. perfecto",trabajar,pracować,to work,yo,pret_perfecto,he trabajado,,false,,conjugation::basic-verb
"trabajar, tú, pret. perfecto",trabajar,pracować,to work,tu,pret_perfecto,has trabajado,,false,,conjugation::basic-verb
"trabajar, él, pret. perfecto",trabajar,pracować,to work,el,pret_perfecto,ha trabajado,,false,,conjugation::basic-verb
"trabajar, ns, pret. perfecto",trabajar,pracować,to work,ns,pret_perfecto,hemos trabajado,,false,,conjugation::basic-verb
"trabajar, vs, pret. perfecto",trabajar,pracować,to work,vs,pret_perfecto,habéis trabajado,,false,,conjugation::basic-verb
"trabajar, ellos, pret. perfecto",trabajar,pracować,to work,ellos,pret_perfecto,han trabajado,,false,,conjugation::basic-verb
"trabajar, yo, presente progresivo",trabajar,pracować,to work,yo,presente_progresivo,estoy trabajando,,false,,conjugation::basic-verb
"trabajar, tú, presente progresivo",trabajar,pracować,to work,tu,presente_progresivo,estás trabajando,,false,,conjugation::basic-verb
"trabajar, él, presente progresivo",trabajar,pracować,to work,el,presente_progresivo,está trabajando,,false,,conjugation::basic-verb
"trabajar, ns, presente progresivo",trabajar,pracować,to work,ns,presente_progresivo,estamos trabajando,,false,,conjugation::basic-verb
"trabajar, vs, presente progresivo",trabajar,pracować,to work,vs,presente_progresivo,estáis trabajando,,false,,conjugation::basic-verb
"trabajar, ellos, presente progresivo",trabajar,pracować,to work,ellos,presente_progresivo,están trabajando,,false,,conjugation::basic-verb
"trabajar, yo, pretérito imperfecto",trabajar,pracować,to work,yo,pret_imperfecto,trabajaba,,false,,conjugation::basic-verb
"trabajar, tú, pretérito imperfecto",trabajar,pracować,to work,tu,pret_imperfecto,trabajabas,,false,,conjugation::basic-verb
"trabajar, él, pretérito imperfecto",trabajar,pracować,to work,el,pret_imperfecto,trabajaba,,false,,conjugation::basic-verb
"trabajar, ns, pretérito imperfecto",trabajar,pracować,to work,ns,pret_imperfecto,trabajábamos,,false,,conjugation::basic-verb
"trabajar, vs, pretérito imperfecto",trabajar,pracować,to work,vs,pret_imperfecto,trabajabais,,false,,conjugation::basic-verb
"trabajar, ellos, pretérito imperfecto",trabajar,pracować,to work,ellos,pret_imperfecto,trabajaban,,false,,conjugation::basic-verb
"trabajar, tú, imperativo",trabajar,pracować,to work,tu,imperativo,trabaja,,false,,conjugation::basic-verb
"trabajar, usted, imperativo",trabajar,pracować,to work,ud,imperativo,trabaje,,false,,conjugation::basic-verb
"trabajar, ns, imperativo",trabajar,pracować,to work,ns,imperativo,trabajemos,,false,,conjugation::basic-verb
"trabajar, vs, imperativo",trabajar,pracować,to work,vs,imperativo,trabajad,,false,,conjugation::basic-verb
"trabajar, ustedes, imperativo",trabajar,pracować,to work,uds,imperativo,trabajen,,false,,conjugation::basic-verb
"trabajar, yo, futuro",trabajar,pracować,to work,yo,futuro_simple,trabajaré,,false,,conjugation::basic-verb
"trabajar, tú, futuro",trabajar,pracować,to work,tu,futuro_simple,trabajarás,,false,,conjugation::basic-verb
"trabajar, él, futuro",trabajar,pracować,to work,el,futuro_simple,trabajará,,false,,conjugation::basic-verb
"trabajar, ns, futuro",trabajar,pracować,to work,ns,futuro_simple,trabajaremos,,false,,conjugation::basic-verb
"trabajar, vs, futuro",trabajar,pracować,to work,vs,futuro_simple,trabajaréis,,false,,conjugation::basic-verb
"trabajar, ellos, futuro",trabajar,pracować,to work,ellos,futuro_simple,trabajarán,,false,,conjugation::basic-verb
"traducir, yo, presente",traducir,tłumaczyć,to translate,yo,presente,tradu<em>z</em>co,,true,,
"traducir, tú, presente",traducir,tłumaczyć,to translate,tu,presente,traduces,,false,,
"traducir, él, presente",traducir,tłumaczyć,to translate,el,presente,traduce,,false,,
"traducir, ns, presente",traducir,tłumaczyć,to translate,ns,presente,traducimos,,false,,
"traducir, vs, presente",traducir,tłumaczyć,to translate,vs,presente,traducís,,false,,
"traducir, ellos, presente",traducir,tłumaczyć,to translate,ellos,presente,traducen,,false,,
"traducir, yo, pret. indefinido",traducir,tłumaczyć,to translate,yo,pret_indefinido,tradu<em>je</em>,,true,,
"traducir, tú, pret. indefinido",traducir,tłumaczyć,to translate,tu,pret_indefinido,tradu<em>j</em>iste,,true,,
"traducir, él, pret. indefinido",traducir,tłumaczyć,to translate,el,pret_indefinido,tradu<em>jo</em>,,true,,
"traducir, ns, pret. indefinido",traducir,tłumaczyć,to translate,ns,pret_indefinido,tradu<em>j</em>imos,,true,,
"traducir, vs, pret. indefinido",traducir,tłumaczyć,to translate,vs,pret_indefinido,tradu<em>j</em>isteis,,true,,
"traducir, ellos, pret. indefinido",traducir,tłumaczyć,to translate,ellos,pret_indefinido,tradu<em>j</em>eron,,true,,
"traducir, yo, pret. perfecto",traducir,tłumaczyć,to translate,yo,pret_perfecto,he traducido,,false,,
"traducir, tú, pret. perfecto",traducir,tłumaczyć,to translate,tu,pret_perfecto,has traducido,,false,,
"traducir, él, pret. perfecto",traducir,tłumaczyć,to translate,el,pret_perfecto,ha traducido,,false,,
"traducir, ns, pret. perfecto",traducir,tłumaczyć,to translate,ns,pret_perfecto,hemos traducido,,false,,
"traducir, vs, pret. perfecto",traducir,tłumaczyć,to translate,vs,pret_perfecto,habéis traducido,,false,,
"traducir, ellos, pret. perfecto",traducir,tłumaczyć,to translate,ellos,pret_perfecto,han traducido,,false,,
"traducir, yo, presente progresivo",traducir,tłumaczyć,to translate,yo,presente_progresivo,estoy traduciendo,,false,,
"traducir, tú, presente progresivo",traducir,tłumaczyć,to translate,tu,presente_progresivo,estás traduciendo,,false,,
"traducir, él, presente progresivo",traducir,tłumaczyć,to translate,el,presente_progresivo,está traduciendo,,false,,
"traducir, ns, presente progresivo",traducir,tłumaczyć,to translate,ns,presente_progresivo,estamos traduciendo,,false,,
"traducir, vs, presente progresivo",traducir,tłumaczyć,to translate,vs,presente_progresivo,estáis traduciendo,,false,,
"traducir, ellos, presente progresivo",traducir,tłumaczyć,to translate,ellos,presente_progresivo,están traduciendo,,false,,
"traducir, yo, pretérito imperfecto",traducir,tłumaczyć,to translate,yo,pret_imperfecto,traducía,,false,,
"traducir, tú, pretérito imperfecto",traducir,tłumaczyć,to translate,tu,pret_imperfecto,traducías,,false,,
"traducir, él, pretérito imperfecto",traducir,tłumaczyć,to translate,el,pret_imperfecto,traducía,,false,,
"traducir, ns, pretérito imperfecto",traducir,tłumaczyć,to translate,ns,pret_imperfecto,traducíamos,,false,,
"traducir, vs, pretérito imperfecto",traducir,tłumaczyć,to translate,vs,pret_imperfecto,traducíais,,false,,
"traducir, ellos, pretérito imperfecto",traducir,tłumaczyć,to translate,ellos,pret_imperfecto,traducían,,false,,
"traducir, tú, imperativo",traducir,tłumaczyć,to translate,tu,imperativo,traduce,,false,,
"traducir, usted, imperativo",traducir,tłumaczyć,to translate,ud,imperativo,tradu<em>z</em>ca,,true,,
"traducir, ns, imperativo",traducir,tłumaczyć,to translate,ns,imperativo,tradu<em>z</em>camos,,true,,
"traducir, vs, imperativo",traducir,tłumaczyć,to translate,vs,imperativo,traducid,,false,,
"traducir, ustedes, imperativo",traducir,tłumaczyć,to translate,uds,imperativo,tradu<em>z</em>can,,true,,
"traducir, yo, futuro",traducir,tłumaczyć,to translate,yo,futuro_simple,traduciré,,false,,
"traducir, tú, futuro",traducir,tłumaczyć,to translate,tu,futuro_simple,traducirás,,false,,
"traducir, él, futuro",traducir,tłumaczyć,to translate,el,futuro_simple,traducirá,,false,,
"traducir, ns, futuro",traducir,tłumaczyć,to translate,ns,futuro_simple,traduciremos,,false,,
"traducir, vs, futuro",traducir,tłumaczyć,to translate,vs,futuro_simple,traduciréis,,false,,
"traducir, ellos, futuro",traducir,tłumaczyć,to translate,ellos,futuro_simple,traducirán,,false,,
"traer, yo, presente",traer,przynieść,to bring,yo,presente,tra<em>ig</em>o,,true,,
"traer, tú, presente",traer,przynieść,to bring,tu,presente,traes,,false,,
"traer, él, presente",traer,przynieść,to bring,el,presente,trae,,false,,
"traer, ns, presente",traer,przynieść,to bring,ns,presente,traemos,,false,,
"traer, vs, presente",traer,przynieść,to bring,vs,presente,traéis,,false,,
"traer, ellos, presente",traer,przynieść,to bring,ellos,presente,traen,,false,,
"traer, yo, pret. indefinido",traer,przynieść,to bring,yo,pret_indefinido,tra<em>je</em>,,true,,
"traer, tú, pret. indefinido",traer,przynieść,to bring,tu,pret_indefinido,tra<em>j</em>iste,,true,,
"traer, él, pret. indefinido",traer,przynieść,to bring,el,pret_indefinido,tra<em>jo</em>,,true,,
"traer, ns, pret. indefinido",traer,przynieść,to bring,ns,pret_indefinido,tra<em>j</em>imos,,true,,
"traer, vs, pret. indefinido",traer,przynieść,to bring,vs,pret_indefinido,tra<em>j</em>isteis,,true,,
"traer, ellos, pret. indefinido",traer,przynieść,to bring,ellos,pret_indefinido,tra<em>j</em>eron,,true,,
"traer, yo, pret. perfecto",traer,przynieść,to bring,yo,pret_perfecto,he tra<em>í</em>do,,true,,
"traer, tú, pret. perfecto",traer,przynieść,to bring,tu,pret_perfecto,has tra<em>í</em>do,,true,,
"traer, él, pret. perfecto",traer,przynieść,to bring,el,pret_perfecto,ha tra<em>í</em>do,,true,,
"traer, ns, pret. perfecto",traer,przynieść,to bring,ns,pret_perfecto,hemos tra<em>í</em>do,,true,,
"traer, vs, pret. perfecto",traer,przynieść,to bring,vs,pret_perfecto,habéis tra<em>í</em>do,,true,,
"traer, ellos, pret. perfecto",traer,przynieść,to bring,ellos,pret_perfecto,han tra<em>í</em>do,,true,,
"traer, yo, presente progresivo",traer,przynieść,to bring,yo,presente_progresivo,estoy tra<em>y</em>endo,,true,,
"traer, tú, presente progresivo",traer,przynieść,to bring,tu,presente_progresivo,estás tra<em>y</em>endo,,true,,
"traer, él, presente progresivo",traer,przynieść,to bring,el,presente_progresivo,está tra<em>y</em>endo,,true,,
"traer, ns, presente progresivo",traer,przynieść,to bring,ns,presente_progresivo,estamos tra<em>y</em>endo,,true,,
"traer, vs, presente progresivo",traer,przynieść,to bring,vs,presente_progresivo,estáis tra<em>y</em>endo,,true,,
"traer, ellos, presente progresivo",traer,przynieść,to bring,ellos,presente_progresivo,están tra<em>y</em>endo,,true,,
"traer, yo, pretérito imperfecto",traer,przynieść,to bring,yo,pret_imperfecto,traía,,false,,
"traer, tú, pretérito imperfecto",traer,przynieść,to bring,tu,pret_imperfecto,traías,,false,,
"traer, él, pretérito imperfecto",traer,przynieść,to bring,el,pret_imperfecto,traía,,false,,
"traer, ns, pretérito imperfecto",traer,przynieść,to bring,ns,pret_imperfecto,traíamos,,false,,
"traer, vs, pretérito imperfecto",traer,przynieść,to bring,vs,pret_imperfecto,traíais,,false,,
"traer, ellos, pretérito imperfecto",traer,przynieść,to bring,ellos,pret_imperfecto,traían,,false,,
"traer, tú, imperativo",traer,przynieść,to bring,tu,imperativo,trae,,false,,
"traer, usted, imperativo",traer,przynieść,to bring,ud,imperativo,tra<em>ig</em>a,,true,,
"traer, ns, imperativo",traer,przynieść,to bring,ns,imperativo,tra<em>ig</em>amos,,true,,
"traer, vs, imperativo",traer,przynieść,to bring,vs,imperativo,traed,,false,,
"traer, ustedes, imperativo",traer,przynieść,to bring,uds,imperativo,tra<em>ig</em>an,,true,,
"traer, yo, futuro",traer,przynieść,to bring,yo,futuro_simple,traeré,,false,,
"traer, tú, futuro",traer,przynieść,to bring,tu,futuro_simple,traerás,,false,,
"traer, él, futuro",traer,przynieść,to bring,el,futuro_simple,traerá,,false,,
"traer, ns, futuro",traer,przynieść,to bring,ns,futuro_simple,traeremos,,false,,
"traer, vs, futuro",traer,przynieść,to bring,vs,futuro_simple,traeréis,,false,,
"traer, ellos, futuro",traer,przynieść,to bring,ellos,futuro_simple,traerán,,false,,
"tratar, yo, presente",tratar,próbować,to treat,yo,presente,trato,,false,,
"tratar, tú, presente",tratar,próbować,to treat,tu,presente,tratas,,false,,
"tratar, él, presente",tratar,próbować,to treat,el,presente,trata,,false,,
"tratar, ns, presente",tratar,próbować,to treat,ns,presente,tratamos,,false,,
"tratar, vs, presente",tratar,próbować,to treat,vs,presente,tratáis,,false,,
"tratar, ellos, presente",tratar,próbować,to treat,ellos,presente,tratan,,false,,
"tratar, yo, pret. indefinido",tratar,próbować,to treat,yo,pret_indefinido,traté,,false,,
"tratar, tú, pret. indefinido",tratar,próbować,to treat,tu,pret_indefinido,trataste,,false,,
"tratar, él, pret. indefinido",tratar,próbować,to treat,el,pret_indefinido,trató,,false,,
"tratar, ns, pret. indefinido",tratar,próbować,to treat,ns,pret_indefinido,tratamos,,false,,
"tratar, vs, pret. indefinido",tratar,próbować,to treat,vs,pret_indefinido,tratasteis,,false,,
"tratar, ellos, pret. indefinido",tratar,próbować,to treat,ellos,pret_indefinido,trataron,,false,,
"tratar, yo, pret. perfecto",tratar,próbować,to treat,yo,pret_perfecto,he tratado,,false,,
"tratar, tú, pret. perfecto",tratar,próbować,to treat,tu,pret_perfecto,has tratado,,false,,
"tratar, él, pret. perfecto",tratar,próbować,to treat,el,pret_perfecto,ha tratado,,false,,
"tratar, ns, pret. perfecto",tratar,próbować,to treat,ns,pret_perfecto,hemos tratado,,false,,
"tratar, vs, pret. perfecto",tratar,próbować,to treat,vs,pret_perfecto,habéis tratado,,false,,
"tratar, ellos, pret. perfecto",tratar,próbować,to treat,ellos,pret_perfecto,han tratado,,false,,
"tratar, yo, presente progresivo",tratar,próbować,to treat,yo,presente_progresivo,estoy tratando,,false,,
"tratar, tú, presente progresivo",tratar,próbować,to treat,tu,presente_progresivo,estás tratando,,false,,
"tratar, él, presente progresivo",tratar,próbować,to treat,el,presente_progresivo,está tratando,,false,,
"tratar, ns, presente progresivo",tratar,próbować,to treat,ns,presente_progresivo,estamos tratando,,false,,
"tratar, vs, presente progresivo",tratar,próbować,to treat,vs,presente_progresivo,estáis tratando,,false,,
"tratar, ellos, presente progresivo",tratar,próbować,to treat,ellos,presente_progresivo,están tratando,,false,,
"tratar, yo, pretérito imperfecto",tratar,próbować,to treat,yo,pret_imperfecto,trataba,,false,,
"tratar, tú, pretérito imperfecto",tratar,próbować,to treat,tu,pret_imperfecto,tratabas,,false,,
"tratar, él, pretérito imperfecto",tratar,próbować,to treat,el,pret_imperfecto,trataba,,false,,
"tratar, ns, pretérito imperfecto",tratar,próbować,to treat,ns,pret_imperfecto,tratábamos,,false,,
"tratar, vs, pretérito imperfecto",tratar,próbować,to treat,vs,pret_imperfecto,tratabais,,false,,
"tratar, ellos, pretérito imperfecto",tratar,próbować,to treat,ellos,pret_imperfecto,trataban,,false,,
"tratar, tú, imperativo",tratar,próbować,to treat,tu,imperativo,trata,,false,,
"tratar, usted, imperativo",tratar,próbować,to treat,ud,imperativo,trate,,false,,
"tratar, ns, imperativo",tratar,próbować,to treat,ns,imperativo,tratemos,,false,,
"tratar, vs, imperativo",tratar,próbować,to treat,vs,imperativo,tratad,,false,,
"tratar, ustedes, imperativo",tratar,próbować,to treat,uds,imperativo,traten,,false,,
"tratar, yo, futuro",tratar,próbować,to treat,yo,futuro_simple,trataré,,false,,
"tratar, tú, futuro",tratar,próbować,to treat,tu,futuro_simple,tratarás,,false,,
"tratar, él, futuro",tratar,próbować,to treat,el,futuro_simple,tratará,,false,,
"tratar, ns, futuro",tratar,próbować,to treat,ns,futuro_simple,trataremos,,false,,
"tratar, vs, futuro",tratar,próbować,to treat,vs,futuro_simple,trataréis,,false,,
"tratar, ellos, futuro",tratar,próbować,to treat,ellos,futuro_simple,tratarán,,false,,
"utilizar, yo, presente",utilizar,używać,to use,yo,presente,utilizo,,false,,
"utilizar, tú, presente",utilizar,używać,to use,tu,presente,utilizas,,false,,
"utilizar, él, presente",utilizar,używać,to use,el,presente,utiliza,,false,,
"utilizar, ns, presente",utilizar,używać,to use,ns,presente,utilizamos,,false,,
"utilizar, vs, presente",utilizar,używać,to use,vs,presente,utilizáis,,false,,
"utilizar, ellos, presente",utilizar,używać,to use,ellos,presente,utilizan,,false,,
"utilizar, yo, pret. indefinido",utilizar,używać,to use,yo,pret_indefinido,utili<em>c</em>é,,true,,
"utilizar, tú, pret. indefinido",utilizar,używać,to use,tu,pret_indefinido,utilizaste,,false,,
